Token,Cosine
people_A27045_1_cls,0.2151789417789915
people_A21473_1_cls,0.214567115573517
people_A19486_1_cls,0.21300988187267636
maintain_A12092_6_token,0.21237270223010518
people_A19143_11_token,0.2105614371596365
prosperous_A25429_15_token,0.20961081989521416
##ing_A24195_18_token,0.20948207169530245
people_A22358_1_cls,0.20945678226289807
people_A22191_22_token,0.20807608895927893
help_A21058_3_token,0.20754999276272007
provides_A21009_3_cls,0.20738609037519212
protect_A25420_13_token,0.20721156292984633
enable_E02043_23_token,0.2068417781399735
promoted_A25457_15_token,0.20673196492216267
also_A29286_3_cls,0.2064307245057912
people_A25067_1_cls,0.2062421236840563
enhance_E02043_17_token,0.20620515811146525
many_A21356_1_cls,0.20608407454250824
allowing_A24465_13_token,0.20604152486547955
providing_A30037_23_token,0.20586390837886753
increase_A30101_9_token,0.20563295738845336
people_E07078_1_cls,0.2054782743626758
stimulate_A30349_17_token,0.20541410276311026
people_A07094_19_token,0.20538510898876342
people_A19075_11_token,0.20533197074314355
contribute_A12106_9_token,0.20520725953759889
improve_A19313_8_token,0.20507794574953608
##press_A18241_33_token,0.2049693363513728
people_A27001_24_token,0.2048280544258887
provide_A18070_5_token,0.20461212637727394
progress_A18291_12_token,0.20456117283867148
technologies_A27471_31_token,0.20447867117912139
people_A30308_12_token,0.20424886387925387
##ze_A18470_6_token,0.2042243278029309
helpful_A27471_30_token,0.2041200647081396
develop_A27471_29_token,0.2040657845111145
##zation_A25457_20_cls,0.20400157752295822
people_A05087_9_token,0.20399886171526552
take_E07006_15_token,0.20392955845820457
students_A20222_2_token,0.20389955860396983
##s_A26018_2_cls,0.2038176378948968
##ze_A30189_6_token,0.20380960386287647
##ze_A12355_6_token,0.20374946841595837
utilize_A24296_6_token,0.20373867706518764
provides_A27445_2_cls,0.2036816282314942
secure_A06017_27_token,0.20362350224949244
‘_D01016_1_cls,0.20357047173260537
people_E01055_18_token,0.2035515716736541
people_A28219_12_token,0.2033575832075716
…_E06099_103_cls,0.20335356824588177
stabilize_A23237_17_token,0.20316775340744256
achieve_A20374_4_token,0.20315759464183822
##ze_A28500_21_token,0.2029097652022993
people_A18318_14_token,0.2028717097229688
people_A29374_12_token,0.20286487813882315
advance_A12194_8_token,0.20256045045462917
##ing_A25143_12_token,0.20236087790844126
##ated_A27118_18_token,0.20236022420177335
profitable_A23132_5_token,0.20218068238006867
improve_A30234_12_token,0.2021673389852902
protect_A25099_11_token,0.20216632020141873
promote_A23240_34_token,0.20198752930258787
solve_A18447_7_token,0.2019083414037153
beneficial_A28033_15_token,0.20189045343479045
advance_A18291_14_token,0.20186391800132117
people_A18447_4_token,0.20180656964359334
growth_A23325_17_token,0.20179876945181702
solve_A19353_14_token,0.2017572247709782
offer_A21491_3_cls,0.20171477510036023
people_A29201_13_token,0.2016867465127288
people_A25362_2_token,0.20165923144518927
encourage_E07006_11_token,0.20164242640644034
resources_A21414_9_token,0.20156376887972371
##ze_A22037_7_token,0.20149097505265656
##ze_A19286_7_token,0.2014818471902803
##zing_A12077_15_token,0.20140150378907407
people_A22184_11_token,0.2013671301334122
cut_A23237_12_token,0.20132050546023575
##ze_A22212_8_token,0.20124529582869455
people_A05080_13_token,0.20121477382973801
cheap_A30180_3_token,0.201069675080798
##ncies_A28147_17_token,0.2010364158876438
improve_A29071_8_token,0.20103135754366297
##ze_A18226_9_token,0.20102389043414637
people_A20016_1_token,0.20099013995194484
people_A29289_3_token,0.20098929398954835
pay_A20383_13_token,0.20098662333220052
expertise_A28388_5_token,0.20094432547183025
people_A21418_1_cls,0.20091911525145656
provides_A23195_3_token,0.20091212124618407
improve_A20108_16_token,0.20083658863949463
implemented_A25455_13_token,0.20078480447698246
increases_A20001_3_token,0.20072762640861075
using_A12238_18_token,0.20069000264173542
learn_A20235_15_token,0.20064901906635532
get_A09024_4_token,0.20063292174795994
encourage_A29198_5_token,0.20061253557790626
people_A28219_26_token,0.2005870534469964
people_A09026_5_token,0.20058068221995867
people_A05082_11_token,0.20057368400616596
people_A13020_4_token,0.20040940963719792
students_A19286_11_token,0.20040239390292244
improve_A27322_9_token,0.20034802143009298
products_A07089_19_token,0.2003463591076438
continue_E02060_15_token,0.20034559801554006
people_A24437_12_token,0.20031176061316275
get_A25342_26_token,0.2003062312843379
##ze_A23331_6_token,0.20026520819853302
providing_A23411_2_token,0.20025987910021667
adopting_A27268_1_cls,0.20023932359732988
improve_A27025_4_token,0.20023291829702042
make_E05066_35_token,0.2001996844685807
people_A27245_24_token,0.2001899051908747
##zed_A30073_17_token,0.2001720336266085
cheap_A23144_9_token,0.200092530189602
peaceful_A20448_6_token,0.20006617188888445
people_A30160_7_token,0.20002664463001352
##power_A30271_12_token,0.1999701825132109
become_A30281_10_token,0.19992827485056708
people_A23195_18_token,0.19983882674829154
people_A27048_7_token,0.19981446372095815
efficient_A25334_5_token,0.19979541526343955
people_A24370_17_token,0.19979097707203358
##s_A24223_19_token,0.19963688567482377
allowing_A22075_16_token,0.1996261572384962
control_A12392_5_token,0.1996226692225448
organization_A18350_5_token,0.19955133753025475
people_A20283_16_token,0.19942136609696198
strengthen_E01022_3_token,0.19938720005027366
people_E07001_18_token,0.19937761880396926
##zing_A18420_4_token,0.199376409902466
people_A22358_1_token,0.19934882277018842
people_A28312_1_cls,0.1993190363434117
activities_E02060_20_token,0.19930924878723674
students_A21058_4_token,0.19928842578022044
efficient_A25423_6_token,0.19927131364068593
people_A21366_7_token,0.1992563705205734
##ze_D27021_22_token,0.19924133776443134
executives_A07068_1_cls,0.19922616275077937
protect_A22261_14_token,0.199176538974931
people_A20344_9_token,0.19914626126325985
people_A20095_8_token,0.1991340747854535
create_A12058_36_token,0.19906373136778643
##h_A19143_6_token,0.19904142845499986
stabilize_E05107_67_token,0.1989923510092945
##ed_A21384_19_token,0.19897679753678138
support_A29393_13_token,0.1989628046956248
people_A21468_7_token,0.19896168862952443
##ze_A12132_7_token,0.198915138820388
##ing_A19497_4_token,0.198906475718314
learn_A28250_7_token,0.19888861064482968
get_A19143_13_token,0.19883809455783516
traditional_A23060_6_token,0.19881203763165217
improve_A29200_14_token,0.198733545708636
provide_A29286_4_cls,0.19868304249587082
problems_A18447_8_token,0.19865248924464515
##ual_A28077_21_token,0.19865132294963167
people_A05041_9_token,0.1986459768744948
benefit_A09026_7_token,0.19860270211187342
forced_A28147_14_token,0.198592809750224
companies_A22431_18_token,0.19858910223508927
concentrating_A23493_13_token,0.1985827459912477
changes_E07078_12_token,0.19850888411007075
people_A28190_9_token,0.19850068637645196
dangerous_A23466_14_token,0.1984983138258704
people_A12213_7_token,0.19849363580313914
##le_A19240_10_token,0.19849251388477357
people_A20423_1_token,0.19848665319545053
make_A30293_10_token,0.19845491319904157
make_A29458_15_token,0.19845138988259933
people_A18392_10_token,0.19841665310322612
companies_A25423_3_token,0.19839263979359212
people_A20312_18_token,0.19831836506313588
many_A24075_1_cls,0.1983030663271916
##ize_E01091_13_token,0.1982983463515564
aid_A21023_5_token,0.19827413831546514
people_A18144_8_token,0.19821521025649472
##zing_A24195_12_token,0.19819961135597047
##ivism_A22320_2_cls,0.19817490284013717
providing_A18353_11_token,0.19817113899613012
creating_A24454_28_cls,0.19816385480759555
people_A24093_1_cls,0.19815801958782164
people_A30172_18_token,0.19815365994734657
people_A19421_10_token,0.19811353567757492
##ing_A18147_16_token,0.19811062405862026
adopt_A19056_4_token,0.1981097783044912
allow_A24491_3_token,0.19810464520734083
move_A22442_11_token,0.19809416771143643
##ze_A24117_6_token,0.1980631870909711
##zing_A30186_4_token,0.19805655608546854
help_A22495_6_token,0.19803809170895928
help_A30160_6_token,0.19801867035317658
##ze_A18017_6_token,0.1980181102983426
people_A24437_1_cls,0.19799492711818906
neglect_A24195_17_token,0.19794672043921627
people_A29481_10_token,0.19791698258369536
people_A12238_15_token,0.1979041277926393
advancing_A27432_8_token,0.19789931169144923
repression_E05052_14_token,0.19789824862496327
getting_A12094_13_token,0.19785974966594047
##s_A12320_2_cls,0.1978587252041664
people_E07078_1_token,0.1978489911678271
people_A22354_18_token,0.19780376983549436
foster_E07121_51_token,0.19779489693885152
ideas_A23025_14_token,0.19779276545283275
increased_A21480_18_token,0.19778832968686677
conducting_A22431_20_token,0.1977846461605355
people_A25455_19_token,0.19776327388502332
inclusion_D02019_11_token,0.19776137007894606
make_A25121_28_token,0.19773339367800472
enable_A09026_4_cls,0.1977289903694474
provide_E05122_4_token,0.19767619370620046
humans_A27290_30_token,0.19767295161409135
people_A29296_11_token,0.19767235105859393
encourage_A25053_4_token,0.19765879131780123
efficient_A28448_12_token,0.19765161117476374
##nt_A20141_24_token,0.19764230503730426
adequate_E06100_9_token,0.19761778383386333
make_A06005_7_token,0.1975812315878632
##ze_A24223_6_token,0.19756603823474947
curb_A21426_11_token,0.19752974489956607
##ed_A12068_9_token,0.19745443202423535
##es_A25053_18_token,0.1974535329160141
make_A19377_6_token,0.19735940249661416
funding_A18053_12_token,0.19735007617725897
decreases_A23125_14_token,0.19734714869468645
people_A28019_19_token,0.19733488899537413
##zing_A24482_4_token,0.1973271492336414
##while_A19492_8_token,0.19723510179599124
good_A29143_4_token,0.19722913549997403
’_D01016_5_cls,0.19721575058666307
achieve_E06100_23_token,0.19720790327530222
##zing_A22098_5_token,0.19718641058865538
##able_A12068_18_token,0.1971634354247347
people_A27455_5_token,0.19713095964821511
people_A22107_1_cls,0.1970892651222306
##ze_A25420_7_token,0.19706545002574433
people_A12314_1_cls,0.19706134598709588
##ble_A27486_23_token,0.1970285400169495
investment_A23325_11_token,0.1969989580614383
innovations_E05004_23_token,0.19699592978922192
increase_A22093_14_token,0.19698961399319911
activism_A30056_6_token,0.19696244975324909
##ment_A18283_7_token,0.19695482179230794
help_A27353_3_cls,0.19694816188986614
productive_A19361_7_token,0.19692949291070272
save_A21285_13_token,0.196925059547981
activism_A20330_2_cls,0.19691733659931085
##zing_A19351_4_token,0.196899558174364
##late_A22294_14_token,0.19689336904112312
learn_D01106_14_token,0.19689274380305677
provides_A27001_23_token,0.19687310351088724
improve_A27322_13_token,0.1968586190919349
##ze_A21306_6_token,0.1968456092380358
work_A29374_8_token,0.19682837858147967
people_A27324_15_token,0.1968216098652429
help_A12064_19_token,0.19681345651374132
use_D02020_53_token,0.19680869112986146
secure_A20021_13_token,0.19675433328693404
people_A12028_5_token,0.19674085846418374
encourage_E01002_10_token,0.19673324622290658
destroy_A23060_5_token,0.1967308397577695
technology_A19291_3_token,0.19672498814817257
improving_A07094_24_token,0.19671246136778162
dangerous_A18123_4_token,0.19671177617030572
provide_A22368_7_token,0.196709784348439
make_A24113_17_token,0.19670207563471356
participate_A19421_28_token,0.19669938319218871
provide_A27443_17_token,0.1966391566581498
##ivism_A29476_2_cls,0.19661259128509334
work_A22098_10_token,0.19658960645283596
boost_A20265_18_token,0.19658537802503467
people_A12288_9_token,0.19658396026571762
efficient_A30064_5_token,0.19656231496843826
healthy_D01096_33_token,0.19652745198236546
innovative_A28219_31_token,0.1965181053721617
society_A18291_10_token,0.19649192020752876
people_A22387_13_token,0.1964863955901855
supported_A23345_15_token,0.196485372993882
##resh_A21220_12_token,0.19646844671982105
benefit_A24079_12_token,0.19643711896717964
help_A22178_12_token,0.1963979062745415
help_E02037_47_token,0.19638735906594582
considered_D01056_3_cls,0.19635400636100675
people_A09024_2_token,0.19632944973058122
people_A18209_34_token,0.19631629385014274
seek_E07194_24_token,0.19629919780721652
##ze_A22439_6_token,0.1962967398506903
important_A22279_3_token,0.1962908715615769
people_A25334_32_token,0.19628927320527212
foster_E07027_27_token,0.19628344953937932
focus_A28098_18_token,0.1962740219686551
people_A19311_6_token,0.1962670158619287
individuals_A23416_20_token,0.19624503414468156
people_A27023_15_token,0.19617377015243248
decisions_A29458_16_token,0.1961681083306426
##ze_A25360_7_token,0.19616534572990701
##ize_A25110_12_token,0.1961584779793716
companies_A27174_3_token,0.19615114385374421
survive_A19164_8_token,0.19614801214391667
technology_A25421_2_token,0.19608502981159795
peaceful_A18135_10_token,0.1960848915957207
invest_E07001_12_token,0.1960745613956723
strengthen_E05004_26_token,0.19603064034893708
stopping_A23426_11_token,0.19600723460559846
dangerous_A30192_7_token,0.1960032252942592
##le_A25217_6_token,0.19599091134210606
##ting_A18481_4_token,0.19594513426209376
students_E03011_7_token,0.1959042955343068
##te_A15020_31_token,0.1958940537296442
products_A09024_8_token,0.19586681704208322
create_D02016_5_token,0.19586388628207999
increased_A22327_5_token,0.19582678363473827
people_A23401_14_token,0.19581377819287873
destructive_E07092_21_token,0.19576693294239705
negotiate_E05062_19_token,0.19575682204085923
ignored_A27324_20_token,0.19575107980152556
benefits_A29366_7_token,0.19574190704060987
hurt_A12334_5_cls,0.19573533294376042
advance_A18420_13_token,0.19573202818017696
programs_E06097_4_token,0.19572939593770713
stories_A30306_17_token,0.19572296256044236
people_A21473_1_token,0.19571512051579923
##line_E07249_18_token,0.19570765389291195
increase_A29396_19_token,0.1956930193233778
get_A24247_22_token,0.19568165883360292
people_A25375_2_token,0.19566156387397998
##ing_A07094_18_token,0.1956554908621885
##sm_A27334_3_cls,0.19564261939808045
allow_A22354_17_token,0.19564114312194666
rewarded_A21138_24_token,0.1956329962032899
due_A28162_19_cls,0.19562332519508213
population_A28448_22_token,0.19562195629317258
##ed_A18246_11_token,0.19560934822209963
change_E07191_11_token,0.19558355137060618
advance_A23240_8_token,0.19553680992860112
useful_A30073_7_token,0.1955277959088962
earn_A22383_13_token,0.19551055571295878
prevent_A13020_3_cls,0.1954872083143238
innovation_A12075_12_token,0.19548653002102273
due_A29490_11_token,0.19547745698715252
useful_A30037_15_token,0.19547127978107862
ideas_A21395_15_token,0.19546080037570057
become_A21366_17_token,0.19545435609152986
people_A18068_25_token,0.1954538326235991
people_A28263_7_token,0.1954449680744444
normal_A25420_24_token,0.1954432512790381
individuals_A27320_19_token,0.1954422744688918
massive_A28452_9_token,0.1954390024594305
overcome_A12470_11_token,0.19543867706331933
people_A19304_5_token,0.19540504488841778
encourage_A25496_25_token,0.19539751889176465
monitor_A22294_20_token,0.1953877796904342
experience_A26061_26_token,0.19536783290281856
##ze_A18209_6_token,0.19536729704323236
people_A29490_13_token,0.19536544426468394
society_A28125_12_token,0.19535371853085315
eat_A22191_26_token,0.1953440881713133
develop_A21397_20_token,0.1953391476301493
people_A28232_16_token,0.19531325476005773
solutions_E07027_70_token,0.19530369585178298
accomplish_A22320_5_token,0.19528660358027955
value_A12166_17_token,0.1952804419833609
##ting_A21285_4_token,0.1952546003445577
deals_A28033_17_token,0.19523362090871318
help_A30216_14_token,0.1952290318363597
##ing_A18147_33_token,0.19522732107664587
help_A18420_12_token,0.1952153936397089
make_A28154_23_token,0.19520197271871179
people_A28312_1_token,0.1951562090417157
increase_A25390_19_token,0.19514220996495932
adopt_A21116_4_token,0.19513453900496522
quality_E07001_14_token,0.19513313295932025
##ting_A23466_4_token,0.19512990785306147
adopted_A18291_7_token,0.19512596740126908
better_A28118_1_cls,0.19512320544587944
volunteer_E07078_5_token,0.19511426148743596
free_A30189_25_token,0.19511011850292548
solid_A27378_12_token,0.19510837419991564
success_A19446_18_token,0.19510722067127373
keep_A19351_17_token,0.19509906788660708
good_A19497_11_token,0.19508321093389863
##ization_D03011_20_token,0.195065094768481
exploit_A27045_17_token,0.19504046127540925
adequate_E06098_30_token,0.19501485261042464
people_A12317_17_token,0.1950147045556405
adopt_A23440_4_token,0.19499221531422753
deter_A20043_5_token,0.19498622647823527
##zation_A25457_20_token,0.19495903430713082
##ing_A24195_18_cls,0.19493743322646673
