Token,Cosine
people_A28207_1_cls,0.2201187494376027
people_A21473_1_cls,0.21706180585493554
people_A19486_1_cls,0.21597482238376273
people_A22363_1_cls,0.2133424426405384
people_A19143_11_token,0.21319158235361413
people_A24274_9_token,0.21111466791728006
people_A18338_1_cls,0.2110711156023551
people_A27295_13_token,0.2107513466298405
people_A24027_1_cls,0.21062242266134168
people_A25159_1_cls,0.2100989584713842
people_A26032_12_token,0.2092206852781718
people_A24430_1_cls,0.20901767850646857
people_A22453_1_cls,0.20887622789771362
provides_A28274_4_cls,0.20861699094707117
people_A24307_11_token,0.20826526342837892
people_A24442_1_cls,0.2081066978134766
people_A20418_1_cls,0.2080695689509584
people_A30059_1_cls,0.2072335493721619
people_A22289_3_token,0.20719981155896702
promoted_A25457_15_token,0.2069081400944901
legitimate_A23032_15_token,0.20686563256169138
##uate_A18172_8_token,0.2068510505270687
##ize_A21035_17_token,0.20664975984207426
people_A28177_1_cls,0.20657744327335492
make_A22302_16_token,0.20647241151901438
people_A07094_19_token,0.20646656042767594
people_A25315_17_token,0.2063500032678453
people_A22184_11_token,0.20633936912525938
people_A25362_2_token,0.20618521517482724
people_A13010_4_token,0.20606229253882616
people_A21035_4_token,0.20604926297200177
people_A25193_1_cls,0.20572847244164622
people_A20467_18_token,0.20571264954372537
people_A12401_9_token,0.20549043966041583
people_A12262_17_token,0.205180223220714
increases_A18425_3_cls,0.20501184602397313
people_A30252_1_cls,0.20487522823771928
##zation_A25457_20_cls,0.2048621089504362
##ing_A22361_15_token,0.2047716366729229
people_A18216_1_cls,0.20469934140778362
people_A24146_8_token,0.2045397216796538
##s_A19116_14_token,0.204521287145859
##ing_A25063_16_token,0.20441571701872482
people_A13020_4_token,0.20418382302482574
people_A28219_12_token,0.20417656426479172
people_A12213_7_token,0.20415988701663482
help_A21058_3_token,0.20415836031860032
people_A30302_1_cls,0.20392473959934868
people_A20293_1_cls,0.20389363029264027
##zation_A22302_34_token,0.20386728394762801
people_A18447_4_token,0.20385867878109437
stimulate_A30349_17_token,0.20382025834318915
improve_A19313_8_token,0.2037188244446731
people_A20016_1_token,0.20361188663418178
people_A27405_1_token,0.20359542092888436
ideas_A23025_14_token,0.20356541221006272
people_A20360_8_token,0.20351419463183346
force_A30253_8_token,0.20350399793184273
people_A27276_32_token,0.20348222462327062
people_A09026_5_token,0.20339459243392066
provides_A27445_2_cls,0.20328858768022048
stifled_A19018_18_token,0.2032400707564387
people_A05041_9_token,0.2031069988528328
creates_A29064_3_cls,0.20305886032793902
protect_A25099_11_token,0.20303213270553197
people_A22441_9_token,0.20301112767691304
allow_A24491_3_token,0.20294190909358845
people_A29124_2_token,0.20293365468654562
people_A26081_1_cls,0.2028951993497068
controlling_A18425_11_token,0.2028691091489131
##ized_A20074_16_token,0.20275159247420438
people_A18392_10_token,0.20273917902729965
##ive_A20030_14_token,0.20264844954350836
safe_A24274_4_token,0.20260925254498494
make_A18125_11_token,0.202475489547715
people_A18144_8_token,0.2024613545491452
individuals_A18256_9_token,0.2024414440523786
oppressive_A24263_6_token,0.20242222714829702
people_A22255_1_cls,0.20241897593213673
people_A22054_19_token,0.20234535705033993
people_A21423_2_token,0.20234002462724787
people_A19018_11_token,0.20231755403629623
interact_A12349_12_token,0.20230016697225306
people_A21473_1_token,0.20220278469360808
people_A12043_10_token,0.2021885074131968
people_A27469_10_token,0.202093811998991
silence_A23032_14_token,0.20208187672303837
##h_A19143_6_token,0.20208076077609782
people_A05080_13_token,0.20203728712287589
decreases_A21013_3_cls,0.20202268170911852
people_A28219_26_token,0.2020153110425954
people_A29296_11_token,0.20191862243268732
people_A28177_1_token,0.20191718046818907
people_A18125_7_token,0.2018022127209368
people_A21372_1_cls,0.20176079694140162
people_A27335_7_token,0.20164679129025556
forcing_A20363_4_token,0.20163393573455016
people_A20423_1_token,0.2015735501539991
people_A30171_1_cls,0.20156801749386927
people_A20160_8_token,0.2015641694942451
create_A24231_8_token,0.2015340250536459
##te_A13016_17_token,0.20152915719462153
individuals_A21175_18_token,0.2015016365393912
support_A07051_5_token,0.2014814982467019
encouraged_A29351_20_token,0.2014753690553328
people_A19147_7_token,0.20140227312433964
oppression_A30376_5_token,0.20139155352314436
people_A23489_7_token,0.20138213179480294
people_A30382_1_cls,0.201281132986118
##ism_A21076_10_token,0.20127993862360194
politicians_A19264_14_token,0.2012018664260908
promoted_A28373_6_token,0.20118837894429842
people_A20293_1_token,0.20117036262217344
##ze_A18470_6_token,0.20114420577805425
activism_A27465_19_token,0.2011013220631615
##ze_A12355_6_token,0.20110056084197142
people_A23408_1_cls,0.20107136327082625
apply_A18203_17_token,0.20105349074882803
prevent_A29300_4_cls,0.20104907114877768
##h_A26032_6_token,0.20104815768055112
support_A29393_13_token,0.20096597148959788
make_A17009_6_token,0.200934680168797
people_A08005_14_token,0.20089067606795422
respect_E06008_11_token,0.20083481790211066
people_A12028_5_token,0.20079219503573062
people_A25159_1_token,0.20075869832442048
prevent_A28105_14_token,0.20070028007010143
##ivism_A22320_2_cls,0.20068619369313107
get_A19143_13_token,0.2006847070293119
allow_A18042_19_token,0.20058299990701467
people_A22363_1_token,0.20051861922583483
##sm_A27334_3_cls,0.20051827732371705
embrace_A25275_30_token,0.2005140620499486
people_A29397_18_token,0.2004530948901326
##ze_A22212_8_token,0.2004014936870503
##ode_A19341_5_token,0.2003566202869199
##ing_A29039_17_token,0.2003297354433752
populations_A28150_18_token,0.20028473362993474
people_A18299_9_token,0.20019952484594142
people_A27048_7_token,0.2001777165794647
increases_A22054_10_token,0.20015682941609028
policy_A29039_9_token,0.20003298314192366
people_A19369_8_token,0.20001836906028625
##ance_A26083_42_token,0.2000035464955405
people_A20303_10_token,0.1999608041353212
solve_A18447_7_token,0.19991782910524378
people_A19486_1_token,0.19989557503651498
people_A20004_1_cls,0.19988045398345955
people_A25365_13_token,0.19987300290182364
people_A24263_9_token,0.19982825531248005
people_A19086_8_token,0.19980782988807727
adopt_A13016_4_token,0.19976216414309572
people_A19304_5_token,0.19975502141272544
people_A24442_1_token,0.19970825680807125
people_A26086_2_token,0.199690217558723
adopt_A29039_4_token,0.19965409166861253
people_A27110_16_token,0.1996534754127928
control_A27005_11_token,0.19965235256316827
people_A27176_2_token,0.19964858486731707
inhibit_A22242_25_token,0.1996476350759426
banning_A29412_1_cls,0.19962433134531177
adopt_A08005_5_token,0.19959805705795894
people_A22149_1_cls,0.19959787989701422
improve_A20108_16_token,0.19951950604247187
undermine_A27005_17_token,0.1995188547676383
##s_A23032_17_token,0.19951437642955552
ideas_A28191_10_token,0.19947655197109632
people_A21076_5_token,0.19947465998668074
##m_A27005_22_token,0.19944573160396176
accept_A24274_3_token,0.1994331082578258
##ze_A22021_6_token,0.1994079415476877
promote_A21469_4_token,0.19940122987080178
people_A24012_9_token,0.19938735973815078
learn_A28250_7_token,0.19938494627469475
people_A28345_1_token,0.19931894903261946
people_A18023_12_token,0.19931702044389313
people_A22066_18_token,0.19930143216046642
ideas_A21395_15_token,0.19928734397750011
students_A28301_27_token,0.1992818138126718
people_A12430_12_token,0.19921866859799447
learn_A20235_15_token,0.1991978765933093
people_A29082_12_token,0.19917963367864547
students_A21058_4_token,0.19915765160140816
people_A18026_16_token,0.1991447082288884
activism_A20330_2_cls,0.19911725660587878
manipulating_A10004_9_token,0.1991104398859475
citizens_A27129_13_token,0.19905887581780365
products_A07089_19_token,0.19905275124524321
approved_A18262_18_token,0.19896301109709444
##press_A20084_9_token,0.1989421598685402
nobody_A20406_1_cls,0.19888365295882646
preventing_A18425_7_token,0.198826674596749
adopt_A19137_4_token,0.1987619003362676
safe_A23032_6_token,0.19875825439990993
##zing_A24482_4_token,0.19875095585333113
people_A18216_1_token,0.1987334024883906
people_A20234_19_token,0.19872257250780448
promote_A18237_10_token,0.19869276314012782
hostile_A30358_13_token,0.1986855749632769
decreases_A21013_3_token,0.19868001439953684
increases_A18425_3_token,0.19864556883111795
improve_A29071_8_token,0.19862110063163674
peaceful_A20125_11_token,0.19854256137211762
##press_A27005_9_token,0.1985286747367721
support_A24091_11_token,0.1985077456142497
people_A21027_10_token,0.19848822056723023
people_A25181_16_token,0.1984657975317034
bias_A10004_14_token,0.19844849514997168
##ze_A24132_7_token,0.1983969373079914
promote_A12183_10_token,0.19839498710636141
stopping_A23426_11_token,0.1983863810143665
adopt_A29200_7_token,0.19833078882276797
##ologists_A30358_11_token,0.19832057906891476
people_A23012_7_token,0.19823285953706396
##s_A24223_19_token,0.1982322239454965
innovative_A28219_31_token,0.1982196549219342
preferences_A20160_20_token,0.19816824222341062
people_A21094_8_token,0.19812734620299027
people_A22057_25_token,0.19810411919708892
bring_A21233_5_cls,0.19807757083949348
benefit_A09026_7_token,0.19807212535559454
people_E06022_47_token,0.1980669872322035
defend_A24425_17_token,0.1980504461199591
important_A22279_3_token,0.19804401215240922
force_A18392_4_token,0.19804389614042966
people_A23401_14_token,0.19799338056797677
raise_A24442_8_token,0.197907259611796
resources_A21414_9_token,0.1978949282115864
controversial_A06010_8_token,0.19788710830405656
people_A21241_7_token,0.19787239447874932
live_A21431_14_token,0.1978401587866497
create_A12058_36_token,0.19779801341531528
puts_A13010_3_cls,0.19777442391097486
human_A24491_13_token,0.19775757556582488
people_A25351_17_token,0.1977473466590951
rights_A24115_9_token,0.19772071743018654
problems_A18447_8_token,0.19769548504157614
people_A25275_23_token,0.19767370328382317
improve_A29200_14_token,0.19765981802649712
individuals_A23279_7_token,0.19765225995630922
dangerous_A12006_7_token,0.19765055389839828
people_A23290_22_token,0.19765020929826832
live_A24146_2_cls,0.19762944799244947
people_A13016_18_token,0.19762682069415663
human_A25379_5_token,0.1975614173101564
innovations_A12167_25_token,0.19753450918607698
people_A25430_8_token,0.19752826094516304
people_A28173_9_token,0.19751491822972242
people_A12288_9_token,0.19751427378086192
people_A27457_11_token,0.19751121188808943
government_A30376_8_token,0.197470089261632
inducing_A10004_12_token,0.1974319549030903
companies_A22431_18_token,0.1973907594323341
adopt_A18411_4_token,0.19738979571480786
government_A12109_12_token,0.19729958188037325
people_A17009_4_token,0.1972872090085884
restrict_A23047_15_token,0.1972793278367237
##ing_A07094_18_token,0.19727917368072637
people_A27460_16_token,0.19726995530945812
conducting_A22431_20_token,0.19723187047130036
##ing_A25143_12_token,0.19722814748621093
unwanted_A24310_11_token,0.19720918507483803
##m_A27005_22_cls,0.19719657809176344
people_A18281_11_token,0.1971598779299652
study_A12104_16_token,0.19715435230721565
enable_A09026_4_cls,0.19714379441955532
people_A27405_1_cls,0.19713895797367154
allowing_A19279_10_token,0.19712973433453784
learn_A24111_3_token,0.19709999496089842
##zation_A29351_25_token,0.19708863386289538
people_A20462_15_token,0.19708539062312225
cannot_A25174_2_cls,0.1970581082889495
discourse_A23366_7_token,0.19703722083369196
policy_A29039_9_cls,0.19702902745753678
people_A26081_1_token,0.1970008906611941
individual_A28026_8_token,0.19692031245277514
accept_A30382_15_token,0.19691199696480863
learn_A05080_15_token,0.1969032311059633
##s_A19489_14_cls,0.19685148649302658
people_A18344_12_token,0.19684579885145825
views_A24310_9_token,0.1968358752541072
adopt_A22483_3_token,0.19683450521434182
adopt_A30233_4_token,0.19682219413386642
express_A27465_17_token,0.1967786981910056
people_A27095_1_cls,0.1967454023032686
instituted_A25365_7_token,0.1967375051800182
individuals_A19356_2_token,0.19673473662553753
determine_A29188_6_token,0.19673012429057285
aid_A21023_5_token,0.19672160148757506
people_A30253_16_token,0.1967115634816892
##ity_A25275_32_token,0.19665555544432445
accomplish_A22320_5_token,0.1966442719240427
human_A19489_5_token,0.19663672042276
leaders_A29335_31_token,0.19662681247526964
make_A28154_23_token,0.1966257062363209
forced_A21094_11_token,0.1966134698436041
people_A27455_5_token,0.19659932190481405
creating_A24454_28_cls,0.19656535146688134
##ed_A20333_7_token,0.196558913384159
##ze_A07045_9_token,0.19654399123985486
people_A19479_9_token,0.1965427506592375
