Token,Cosine
people_A27295_13_token,0.2126554167725197
people_A09039_8_token,0.21083109218320947
people_A23002_14_token,0.21002784102453725
people_A22305_8_token,0.20944182325832927
people_A25315_17_token,0.2089426998259282
dangerous_A18464_12_token,0.20809710821029462
people_A05080_13_token,0.2072672796541791
people_A12262_17_token,0.20705942655935394
also_A29286_3_cls,0.20702383200812147
create_A21457_15_token,0.20600847782609133
people_A30302_1_cls,0.20599572669442107
promote_A19491_7_token,0.20577991198286769
increases_A18425_3_cls,0.20563509297080157
people_A18125_7_token,0.2054004054231247
people_A21076_5_token,0.20475148439805366
##s_A12148_22_cls,0.20473812605307354
people_A12148_11_token,0.20468785227700242
##power_A21252_6_token,0.20446782793938237
healthy_A19491_8_token,0.2043546055640573
people_A23259_9_token,0.2038056189485542
people_A26086_2_token,0.2037151070354104
people_A19421_10_token,0.20318536172112958
learn_A24111_3_token,0.2031553115819969
people_A27335_7_token,0.20304890463840428
people_A29082_12_token,0.20302378870092513
provide_A21401_8_token,0.20285474870358605
##ism_A24287_10_token,0.20263935907104935
make_A18125_11_token,0.20262924267521182
people_A21206_19_token,0.20253597336168047
people_A28345_1_token,0.2025133826935062
celebrate_A24017_8_token,0.20241108625140486
improving_D01033_8_token,0.2022698864806151
improve_A12148_19_token,0.201762532565392
promote_A21469_4_token,0.20165427906247146
people_E05154_23_token,0.20137137665915705
people_A12292_5_token,0.20128344837488812
people_A24017_12_token,0.20121593994058126
participate_A19421_28_token,0.20119750496455494
maintain_D01015_4_token,0.20115193498729536
prevent_A22305_7_token,0.20110983613095199
allow_A24491_3_token,0.2010456148631668
people_A20228_1_token,0.2008030259645998
people_A29490_13_token,0.20075981395622053
promote_A23240_34_token,0.20059331410470854
concentrating_A23493_13_token,0.20017319343943077
changes_A21457_17_token,0.20014368710717514
students_A28301_27_token,0.1999990170547114
people_A19349_7_token,0.1999822739688569
important_A22279_3_token,0.19980198661298085
learn_A05080_15_token,0.1997555961293555
people_A18281_11_token,0.19967117845883658
improve_A23259_14_token,0.19959322597745285
controlling_A18425_11_token,0.19948206170087912
##ism_A21076_10_token,0.19941437860292704
people_A22432_7_token,0.19935512168093536
better_A28118_1_cls,0.19925250482510745
provide_A29286_4_cls,0.19913306723280652
success_A19446_18_token,0.1991294754957649
allow_A30249_8_token,0.19900914108002327
advance_A23240_8_token,0.1989132450433256
people_D02035_33_token,0.19889547690302087
healthy_A09060_18_token,0.1987944677785277
getting_A12094_13_token,0.19877407909611441
people_A05047_12_token,0.19872679671492285
peaceful_A20125_11_token,0.19860023706597574
embrace_D01014_10_token,0.19850523495008207
stabilize_E05107_67_token,0.1984836053116734
##ze_A12132_7_token,0.19846066423227607
people_A09005_1_cls,0.19836076682176046
people_A09008_2_token,0.19833392282070367
human_A24491_13_token,0.19831098044927548
adopt_A22249_4_token,0.19830617992014318
productive_A19361_7_token,0.1982577789764678
experience_A26061_26_token,0.19825471723653468
people_A30182_19_token,0.1982375452948794
necessary_A19491_5_cls,0.19820629435826123
people_A28345_1_cls,0.19802276687166556
people_A24449_1_cls,0.1979578509926796
##zing_A18420_4_token,0.19772726157228337
important_A22279_3_cls,0.19771842404109677
citizens_A23017_9_token,0.19769640820213896
reflect_A22288_31_token,0.19767988326761599
people_A12094_15_token,0.19766185934362418
people_A22288_32_token,0.19755947332409865
build_D01033_44_token,0.19740831879159343
people_A19416_4_token,0.19713292410276462
allow_A21076_3_token,0.1971289762017928
save_A21285_13_token,0.19703873018027285
increased_A22327_5_token,0.19689979967675753
animals_A23002_17_token,0.19689977879509507
help_A12064_19_token,0.19686363118521774
help_A22178_12_token,0.1968164982762929
due_A29490_11_token,0.1967337612729299
people_A23065_14_token,0.19673229112393326
safe_A19421_7_token,0.19672958703600688
advance_A18420_13_token,0.19661445573572775
increase_A18422_2_token,0.19645939207985247
allowing_A12262_16_token,0.19644721181865007
people_A19328_2_token,0.19629872711890334
suppression_A29318_14_token,0.1962446652301459
promote_A19491_7_cls,0.1962239029930859
people_A19054_9_token,0.19617529999037106
help_A21185_4_token,0.1961440509765631
activities_A21401_18_token,0.19612336187920076
advance_A18067_10_token,0.19608684067845605
humans_A23419_7_token,0.1960512769452512
important_A24287_6_cls,0.19590252159329935
##ting_A21285_4_token,0.195894636889462
people_A18062_5_token,0.19587250293906383
allow_A17004_3_cls,0.19581626803894353
people_A17006_8_token,0.19578333622119887
people_A23006_24_token,0.19571043402751412
##ism_A21149_2_cls,0.1956391009857984
provide_A21401_17_token,0.19563428588611717
see_A23002_16_token,0.1956274010975411
people_A22288_9_token,0.1956244700104372
positive_A21457_16_token,0.1956226902774202
maintaining_D01033_6_token,0.19556438451783692
increases_A18425_3_token,0.19551378960904195
people_D01033_20_token,0.19543090897184906
important_A24287_6_token,0.19542574752273598
get_A19328_5_token,0.1954207088408706
adopt_A22483_3_token,0.19535596713830727
individuals_A21134_8_token,0.19527219276164956
people_A21185_5_token,0.19514830896262897
prevent_A22305_7_cls,0.19507533802491864
entertainment_A23490_16_token,0.19492043314234886
preventing_A18425_7_token,0.19491781479240777
##h_A19421_6_token,0.1948949694178041
reflective_A22288_14_token,0.19483896500909073
make_A07038_4_token,0.1947872388724067
make_A18062_6_token,0.19466853132465617
encourage_A24446_17_token,0.19465178641008216
people_E05146_44_token,0.1946347757213719
people_A19239_2_token,0.1945458742539262
##h_A19446_6_token,0.19445996287050007
##s_A22188_2_cls,0.19441920627908008
people_E05146_4_token,0.1942971357586189
##zing_A30284_8_token,0.194128526193275
help_A18420_12_token,0.1941021459200456
produce_A24017_2_token,0.194089450769857
##ze_A19267_6_token,0.19405111030275335
feel_A21199_15_token,0.1940062403943322
children_A05090_2_token,0.1938525767551086
travel_A21328_11_token,0.1938524981499836
education_A23240_30_token,0.19384859468831075
##h_A23490_6_token,0.19383753329431586
encourage_A27143_4_token,0.193833138970512
society_A27198_11_token,0.19378654518266816
create_A23053_3_cls,0.19378137921657018
people_E05146_96_token,0.19373715734858352
unique_A21487_14_token,0.19372577146774214
adopt_A24017_28_token,0.19368738756995918
safe_A23053_1_cls,0.1936583021065084
people_A17004_4_token,0.19364739178855417
become_A18384_7_token,0.1936199791182298
bring_A29389_4_token,0.19360131171852119
people_A21275_6_token,0.193585070043397
adopt_A24161_3_token,0.19351217070081198
convenient_A22392_4_token,0.19341236898930933
allow_A18355_11_token,0.19338999371934903
action_A09015_17_token,0.193305352264639
good_A28118_4_token,0.19329894485043392
##h_A23002_6_token,0.19324500671118722
people_D02029_55_token,0.1932125548661239
##ting_A05080_8_token,0.19310245094161874
appreciate_E05121_84_token,0.19306918672864107
drive_A18124_10_token,0.19305122993210205
spaces_A19421_8_token,0.19302964196963743
turmoil_A20469_13_token,0.19298449803246379
##ity_A21407_3_token,0.19296837715002924
people_A28305_9_token,0.1929442414169798
allowing_A07038_1_cls,0.19285725602289525
##ize_A18464_4_token,0.19281758341172658
##lated_A09007_7_token,0.19281042768378068
change_A21282_7_token,0.1927794410600695
people_A21328_20_token,0.1927191807909754
lives_A24449_15_token,0.19271756451269034
